Date,Category,Rank,Product,Stars,N_Opinions,Price
28/10/2020,Salud y cuidado personal,86,"DINOKA Lumbar para la Espalda, Soporte Lumbar para Aliviar el Dolor y Lesiones, Cinturon Lumbar Prevenir Daños, Faja Lumbar para la Espalda para Hombres/Mujer con Tirantes",4.3,1897,12.79
28/10/2020,Salud y cuidado personal,87,"60x85cm Manta Electrica Espalda y Cuello, Almohadilla Eléctrica Cervical 120W de 45-65°C Calentar Rápido, Manta Electrica Lumbar Lavable, Aliviar Dolores, Anti-Sobrecalentamiento, Auto-Apagado (Azul)",4.5,542,27.19
28/10/2020,Salud y cuidado personal,88,"Control Preservativos Sensual Fun Mix - Caja de condones variados, lubricados, perfecta adaptabilidad, sexo seguro, 6 unidades",4.4,242,2.79
28/10/2020,Salud y cuidado personal,89,"Finish Powerball Quantum Ultimate, pastillas para el lavavajillas - 25 unidades",4.6,3247,9.99
28/10/2020,Salud y cuidado personal,90,Abbacino Mascarilla unisex de adulto lavable en negro,3.7,60,12.95
28/10/2020,Salud y cuidado personal,91,"Homasy 50ml Aceite Esencial de Lavanda 100% Puro, Aceite Perfumado sin Diluir, Natural, Orgánico para Difusor, Relax, Alivio, Sueño, Piel, Cuerpo, Masaje, Aceites Naturales para el Hogar Interior",4.3,1203,8.99
28/10/2020,Salud y cuidado personal,92,THERMACARE Parche Térmico Terapéutico - 4 parches - Para el Dolor Lumbar y Cadera - Alivio Prolongado del Dolor Hasta 16 Horas - Sin Medicamentos,4.6,761,9.25
28/10/2020,Salud y cuidado personal,93,"100PCS PM2.5, filtro de carbón activado protector de 5 capas reemplazable, papel de filtro externo antivaho, antibacteriano, antivaho, a prueba de polvo, filtro de máscara.",4.2,44,4.26
28/10/2020,Salud y cuidado personal,94,"OMERIL Rodillera Menisco y Ligamentos, 2 Rodilleras Transpirable y Antideslizante para Hombre y Mujer, Rodillera Deportiva Compresion para Crossfit, Correr, Entrenamiento, Baloncesto, Bicicleta(M-XL)",4.4,4019,11.99
28/10/2020,Salud y cuidado personal,95,"Filtros de carbón activado de 5 capas, PM2.5, 50 unidades",4.7,320,12.54
28/10/2020,Salud y cuidado personal,96,"Rowenta Body up BR2520 Báscula de baño con medidor de grasa corporal e IMC, hasta 8 perfiles de usuario, con una gran pantalla LCD, plataforma de vidrio, hasta 150 kg de capacidad, color Azul marino",4.3,6626,13.99
28/10/2020,Salud y cuidado personal,97,"Termometro Infrarrojos, KKmier Termómetro Digitales Médico sin Contacto con Pantalla LCD, Termómetro de frente y oído para Bebé, Adultos, Hospital, ℃ y ℉ Conmutable, Alarma de Fiebre",4.5,951,31.99
28/10/2020,Salud y cuidado personal,98,"OMRON M2 - Tensiómetro de brazo, detección del pulso arrítmico, tecnología Intellisense para dar lecturas de presión arterial rápidas, cómodas y precisas",4.7,18647,44.00
28/10/2020,Salud y cuidado personal,99,"Quartz Jade Roll, Gua Sha Jade Roller Authentic Massager, Natural Roller Anti Aging Facial Massage, Anti Aging Eye, Face and Neck Anti Wrinkle, Face Stone Massage",4.5,2582,10.99
28/10/2020,Salud y cuidado personal,100,Probiótico [60 mil millones de CFU] de AAVALABS - 15 Cepas Bacterianas por Porción - Fórmula de Amplio Espectro de Alta Potencia - 60 Cápsulas (Suministro de 2 Meses),4.3,1439,21.99
28/10/2020,Software,1,"Microsoft 365 Familia| Para 6 PCs/MACs/6 tabletas incluyendo iPad/Android/Windows, además de 6 teléfonos",4.5,191,64.99
28/10/2020,Software,2,"Microsoft 365 Familia | Suscripción anual o mensual | Para 6 PCs o Macs, 6 tabletas incluyendo iPad, Android, o Windows, además de 6 teléfonos | Box",4.4,27,72.99
28/10/2020,Software,3,Kaspersky Total Security 2019 | 5 Dispositivos | 1 Año | PC / Mac / Android | Código Dentro De Un Paquete,4.8,1196,30.95
28/10/2020,Software,4,"ENUKOV, clave de activación para Office 2019 Professional Plus, licencia original por vida, enviar por correo electrónico y postal",3.8,79,19.00
28/10/2020,Software,5,Windows 10 Home 64 Bits Español OEM DVD - Windows 10 Home Licencia,2.7,5,69.00
28/10/2020,Software,6,Bitdefender Total Security | 5 dispositivos | 1 año | PC/Mac | EN,4.6,497,19.99
28/10/2020,Software,7,Oferta combinada - Windows 10 Pro + Office 2019 Professional Plus Key - 32/64 Bit - 100% activable online - Entrega 1-2 horas por correo electrónico - Envío garantizado 24/7 + festivos,4.3,24,
28/10/2020,Software,8,"McAfee Internet Security 2020, 10 Dispositivos, 1 Año, Software Antivirus, Manager de Contraseñas, Seguridad Móvil, PC/Mac/Android/iOS, Edición Europea, Código de activación enviado por email",4.6,31,19.95
28/10/2020,Software,9,"Norton 360 Premium 2021 - Antivirus software para 10 Dispositivos y 1 año de suscripción con renovación automática, Secure VPN y Gestor de contraseñas, para PC, Mac tableta y smartphone",4.5,55,27.99
28/10/2020,Software,10,"Microsoft 365 Personal | Software para 1 PC/MAC |1 tableta incluyendo iPad/Android/Windows, además de 1 teléfono",4.5,103,57.99
28/10/2020,Software,11,"McAfee Total Protection 2020, 3 Dispositivos, 1 Año, Software Antivirus, Seguridad de Internet, Móvil,Manager de Contraseñas, Compatible con PC/Mac/Android/iOS, Edición Europea, Código por Correo",4.0,14,19.95
28/10/2020,Software,12,McAfee Total Protection - Antivirus | 5 Dispositivos | Suscripción de 1 año | PC/Mac/Android/Smartphones| Código de activación por correo,4.6,577,23.85
28/10/2020,Software,13,Bitdefender Internet Security | 3 dispositivos | 1 año | PC | EN,4.4,108,14.99
28/10/2020,Software,14,"Norton 360 Deluxe 2021 - Antivirus software para 5 Dispositivos y 15 meses de suscripción con renovación automática, Secure VPN y Gestor de contraseñas, para PC, Mac tableta y smartphone",4.3,87,22.99
28/10/2020,Software,15,Office Hogar y Estudiantes 2016 - 1 licencia para PC | Windows 10 Windows 8 Windows 7 |,3.5,11,65.00
28/10/2020,Software,16,Norton Security | Premium | 10 Dispositivo | 1 Año | PC/Mac | Código de activación enviado por email,4.3,28,29.72
28/10/2020,Software,17,"Norton 360 Deluxe 2021 - Antivirus software para 5 Dispositivos y 15 meses de suscripción con renovación automática, Secure VPN y Gestor de contraseñas, para PC, Mac tableta y smartphone",4.5,99,27.28
28/10/2020,Software,18,Microsoft Office Hogar y Estudiantes 2019 | Todas las aplicaciones de Office 2019 para 1 PC,3.7,10,134.99
28/10/2020,Software,19,"Microsoft Office Home & Business 2016 for Mac 1 licencia(s) Plurilingüe - Suites de programas (1 licencia(s), Plurilingüe, Electronic Software Download (ESD), Mac OS X 10.10 Yosemite, 6000 MB, 4096 MB)",4.8,7,39.99
28/10/2020,Software,20,"Norton 360 Deluxe 2021 - 5 Dispositivos, 15 Meses, para PC/Mac, Código de activación enviado por email",4.3,87,27.99
28/10/2020,Software,21,"OfficeSuite Personal Compatible con Office Word Excel y PowerPoint® y PDF para PC Windows 10, 8.1, 8, 7 - licencia de 1 año, 1 usuario",4.1,7,29.99
28/10/2020,Software,22,"Kaspersky Lab Seguridad de Internet, antivirus y VPN segura incluidos para PC, Mac y Android",4.7,152,38.75
28/10/2020,Software,23,"Norton 360 Premium 2021 - Antivirus software para 10 Dispositivos y 1 año de suscripción con renovación automática, Secure VPN y Gestor de contraseñas, para PC, Mac tableta y smartphone",4.4,36,34.99
28/10/2020,Software,24,APRENDE A LEER CON PIPO 1 - (Sólo CD-ROM),4.5,37,12.95
28/10/2020,Software,25,SOUND FORGE Pro 12,4.3,10,49.99
28/10/2020,Software,26,"Colección Linux - 8 sistemas operativos Linux en 16 GB USB: Ubuntu, Mint, Debian, OpenSuse, Magia, Elementary, Bodhi y Zorin! 64 bits",4.5,8,17.72
28/10/2020,Software,27,"Kaspersky Total Security 3 Licencias 2 Años | PC/Mac/Android | Codigo en en paquete [windows_10,windows_8_1,windows_7,mac_os_x,android]",4.6,341,47.46
28/10/2020,Software,28,"Norton 360 Estándar 2021 - 1 Dispositivo, 1 Año, para PC/Mac, Código de activación enviado por email",3.9,16,20.99
28/10/2020,Software,29,"Kaspersky Total Security 2019 | 10 Devices | 1 Year | PC/Mac/Android | Dowload, Código Dentro De Un Paquete",4.7,321,45.70
28/10/2020,Software,30,Bitdefender Antivirus plus 2021 | 1 dispositivo | 1 año | PC | ES,,,9.99
28/10/2020,Software,31,Office Hogar y Estudiantes 2019 | Todas las aplicaciones de Office 2019 para 1 PC/MAC,4.1,13,149.00
28/10/2020,Software,32,Microsoft Office Professional PLUS 2019 - Digital Download - Digital Licence,4.4,828,
28/10/2020,Software,33,"Microsoft Windows 10 Home - Sistemas operativos (Full packaged product (FPP), 20000 GB, 1024 GB, 1 GHz, Español, Microsoft Edge)",3.5,113,64.99
28/10/2020,Software,34,"Norton Security Premium 2019 - Antivirus, PC/Mac/iOS/Android, 10 dispositivos, 1 año",4.6,163,29.72
28/10/2020,Software,35,"Microsoft 365 Personal | Suscripción anual o mensual | Para 1 PC o Mac, 1 tableta incluyendo iPad, Android, o Windows, además de 1 teléfono",4.8,19,57.99
28/10/2020,Software,36,Bitdefender Total Security | 10 dispositivos | 1 año | PC/Mac | EN,4.7,211,23.99
28/10/2020,Software,37,Autodesk Autocad 2020 1 Year License,3.4,44,19.49
28/10/2020,Software,38,Windows 10 Pro 64 Bits Español (Original Equipment Manufacturer (OEM),3.6,32,64.99
28/10/2020,Software,39,Windows 10 Home USB Español 32/64 Bits - Windows 10 Home Licencia 32 Bits / 64 Bitsa Español - Windows 10 Home Español,,,
28/10/2020,Software,40,McAfee Total Protection - 3 Dispositivos,4.5,674,32.33
28/10/2020,Software,41,McAfee AntiVirus Plus 2020 - Antivirus | 10 Dispositivos | Suscripción de 1 año | PC/Mac/Android/Smartphones | Código de activación por correo,4.6,100,21.58
28/10/2020,Software,42,"FotoWorks XL (2020) - Editor de Fotos, Software Fotografia Español, Edición Fotográfica, Editar Fotos, Programa Fotos - Muy fácil de usar",4.1,15,29.95
28/10/2020,Software,43,Kaspersky Total Security 2018 | 10 Devices | 1 Year | PC/Mac/Android | Download,4.7,235,42.00
28/10/2020,Software,44,"Microsoft Office 365 Personal - Software para PC y Mac, 1 Usario, Suscripción 1 Año",4.5,50,59.99
28/10/2020,Software,45,Microsoft Office Hogar y Empresas 2019 | Todas las aplicaciones de Office 2019 para 1 PC | Box,,,281.05
28/10/2020,Software,46,"Microsoft Windows 10 Pro - Sistemas operativos (Delivery Service Partner (DSP), OEM, 1 usuario(s), 20 GB, 2 GB, 1 GHz) [Importado]",4.4,179,68.99
28/10/2020,Software,47,AVG Ultimate 2020 | Dispositivos Ilimitados | 1 Año | En Caja,3.9,64,28.25
28/10/2020,Software,48,Avast Premium Security 2020 | Multidispositivos | 10 dispositivos | 1 Año | En Caja,,,39.85
28/10/2020,Software,49,"Microsoft Windows Server 2016 Standard - Sistemas operativos (Fabricante de equipos originales (OEM), 32 GB, 0,512 GB, 1,4 GHz, Inglés, DVD)",3.4,27,297.01
28/10/2020,Software,50,Kaspersky Internet Security 2018 | 10 Devices | 1 Year | PC/Mac/Android | Download,4.5,214,45.00
28/10/2020,Software,51,"EasyFirma 2 Estándar -ES. Programa de facturación para pequeños negocios y autónomos. Gestión de facturas, clientes, ofertas, artículos, ...",3.7,8,95.00
28/10/2020,Software,52,AutoDesk AutoCAD 2019 | Windows 64 bit | 1 year license | Fast Delivery,2.9,27,29.99
28/10/2020,Software,53,Pinnacle Studio 24 Ultimate | Software avanzado de edición de vídeo y grabación de pantalla | Ultimate | 1 Dispositivo | PC | Código de activación PC enviado por email,,,129.95
28/10/2020,Software,54,"OfficeSuite Group - DESCARGA / Licencia Online - Compatible con Office Word® Excel® y PowerPoint® y PDF para PC Windows 10 8.1 8 7 - Licencia de 1 año, 5 usuarios",,,49.99
28/10/2020,Software,55,AVG Internet Security 2020 | 1 PC | 1 Año | En Caja,4.1,24,22.85
28/10/2020,Software,56,Microsoft Windows 10 Pro - Sistema operativo,4.2,757,214.42
28/10/2020,Software,57,"Microsoft Office 365 Hogar - Software para PC y Mac, Hasta 6 Usarios, Suscripción 1 Año",4.5,148,87.08
28/10/2020,Software,58,"Windows 10 Professional 32/64bit ISO Original DVD con licencia, con todas las actualizaciones incluidas Licencia por volumen (VL) a prueba de auditoría con garantía",5.0,2,71.90
28/10/2020,Software,59,"Microsoft Office Hogar y Estudiantes - Software para PC o Mac, para 1 PC/MAC, Version 2019",4.6,67,129.99
28/10/2020,Software,60,Windows 10 Professional 64 Bits OEM DVD - Licencia Windows 10 Pro 64 Bits Español,3.8,9,
28/10/2020,Software,61,McAfee Internet Security - Antivirus | 10 Dispositivos | Suscripción de 1 año | PC/Mac/Android/Smartphones | Código de activación por correo,4.6,88,26.04
28/10/2020,Software,62,"Norton Security Estándar 2019 - Antivirus, PC/Mac, 1 dispositivo, 1 año",4.2,59,32.69
28/10/2020,Software,63,"Norton 360 Premium 2021 - 10 Dispositivos, 1 Año, para PC/Mac, Código de activación enviado por email",4.5,55,32.99
28/10/2020,Software,64,Panda Dome Essential 2020 – Software Antivirus | 1 Dispositivo | 1 año | VPN | Banca Segura | Bloqueo Antirrobo | Protección Wifi,,,24.49
28/10/2020,Software,65,"Norton Antivirus Plus 2021 - Antivirus software para 1 Dispositivo y 1 año de suscripción con renovación automática, para PC o Mac",4.5,9,14.99
28/10/2020,Software,66,"McAfee Internet Security 2020, 3 Dispositivos, 1 Año, Software Antivirus, Manager de Contraseñas, Seguridad Móvil, PC/Mac/Android/iOS, Edición Europea, Código de activación enviado por email",4.6,41,29.95
28/10/2020,Software,67,"CLIP STUDIO PAINT PRO - NUEVO - para Windows y MacOS, Version en español",4.7,38,44.99
28/10/2020,Software,68,Kaspersky Total Security 2018 | 5 Dispositivos | 2 Años | PC / Mac / Android | Código dentro de un paquete,4.8,247,52.00
28/10/2020,Software,69,"Kaspersky Internet Security 2018 | 3 Licencias/Dispositivos | 1 Año | PC / Mac / Android | Código dentro de un paquete con fácil apertura, certificado",4.6,306,30.12
28/10/2020,Software,70,"McAfee Total Protection 2020, 1 Dispositivo, 1 Año, Software Antivirus, Seguridad de Internet, Móvil, Manager de Contraseñas, Compatible con PC/Mac/Android/iOS, Edición Europea, Código por Correo",4.4,11,24.95
28/10/2020,Software,71,"PDF Extra - DESCARGA / Licencia Online - Editor Profesional de PDF - Edita, Protege, Anota, Completa y Firma archivos PDF - 1 PC / 1 Usuario / 1 año de Suscripción",,,29.99
28/10/2020,Software,72,"Norton Antivirus Plus 2021 - 1 Dispositivo, 1 Año, para PC/Mac, Código de activación enviado por email",4.5,19,16.99
28/10/2020,Software,73,SOUND FORGE Audio Studio 13,3.6,38,19.99
28/10/2020,Software,74,Windows Server 2016 Standard 16core OEM 64bit DSP 1pk DVD License,,,
28/10/2020,Software,75,Corel Easy VHS to DVD 3 - Conversor De Vídeo,3.6,10,
28/10/2020,Software,76,Linux Mint 19.3 Cinnamon DVD - 64bit,4.1,104,13.00
28/10/2020,Software,77,"Norton 360 Estándar 2021 - Antivirus software para 1 Dispositivo y 1 año de suscripción con renovación automática, Secure VPN y Gestor de contraseñas, para PC, Mac tableta o smartphone",3.9,8,19.00
28/10/2020,Software,78,"Microsoft Office 2013 - Paquete Hogar&Estudiantes, Para Windows, 32/64b, PKC",3.6,21,89.45
28/10/2020,Software,79,"Norton Security Deluxe 2019 - Antivirus, PC/Mac/iOS/Android, 5 dispositivos, 1 año",4.4,187,55.00
28/10/2020,Software,80,Kaspersky Internet Security 2018 | 3 Devices | 1 Year | PC / Mac / Android,4.6,472,20.85
28/10/2020,Software,81,Microsoft 365 Empresa Estándar | Suscripción anual para una licencia | 5 teléfonos/5 tabletas/5 PCs o equipos Mac para 1 persona,,,129.90
28/10/2020,Software,82,"Programa de Facturación Online EBP Obras y Reformas Emprendedor para empresas de Construcción, Reformas e instalaciones",5.0,1,42.00
28/10/2020,Software,83,Kaspersky Total Security 2018 | 3 Dispositivos | 2 Años | PC / Mac / Android | Código dentro de un paquete,4.5,229,41.98
28/10/2020,Software,84,"Microsoft Windows 10 Pro - Sistemas operativos (Fabricante de equipos originales (OEM), Full packaged product (FPP), 16 GB, 1 GB, 1 GHz, 800 x 600 Pixeles)",5.0,2,68.99
28/10/2020,Software,85,"Panda Antivirus Pro 2016 - Software de Seguridad Informática Y Privacidad, 3 Licencias, 1 Año, Protección Básica",4.1,69,18.24
28/10/2020,Software,86,Mac OS Lion 10.7 Instalación USB de arranque instalar actualización de reparación,4.4,110,16.25
28/10/2020,Software,87,Antivirus panda internet security 2018 5 dispositivos,4.7,6,19.99
28/10/2020,Software,88,Norton Security | Deluxe | 5 Dispositivo | 1 Año | PC/Mac | Código de activación enviado por email,4.4,41,34.99
28/10/2020,Software,89,"Norton 360 Premium 2020 - 10 Dispositivos, 1 Año, para PC/Mac",4.4,36,39.99
28/10/2020,Software,90,"McAfee Total Protection 2020, 5 Dispositivos, 1 Año, Software Antivirus, Seguridad de Internet, Móvil, Manager de Contraseñas, Compatible con PC/Mac/Android/iOS, Edición Europea, Código por Correo",4.2,6,39.95
28/10/2020,Software,91,Bitdefender Total Security 2021 | 5 dispositivos | 1 año | PC/MAC | ES,5.0,2,24.99
28/10/2020,Software,92,Ubuntu Linux 18 DVD Última Versión 2020,3.9,52,13.00
28/10/2020,Software,93,Software de Facturación EBP Presupuestos y Facturas versión Cloud,5.0,1,42.00
28/10/2020,Software,94,SOUND FORGE Pro 14,,,299.00
28/10/2020,Software,95,"Windows 10 Professional Retail 1 PC ( ESD ) Entrega electrónica de software Descarga + instrucciones de iTeczon, Factura y garantía en España",4.2,43,
28/10/2020,Software,96,Creative Cloud Photography plan with 20GB | 1 Año | PC/Mac | Código de activación enviado por email,5.0,2,144.33
28/10/2020,Software,97,Bitdefender Total Security 2021 | 10 dispositivos | 2 años | PC/MAC | ES,,,129.99
28/10/2020,Software,98,"Norton Antivirus Plus 2021 - Antivirus software para 1 Dispositivo y 1 año de suscripción con renovación automática, para PC o Mac",4.5,19,13.99
28/10/2020,Software,99,"PDF Extra - Editor Profesional de PDF - Edita, Protege, Anota, Completa y Firma archivos PDF - 1 PC / 1 Usuario / 1 año de Suscripción",3.0,2,29.99
28/10/2020,Software,100,Microsoft - Office Hogar y Estudiantes 2016 - 1 licencia para PC,4.2,69,138.86
28/10/2020,Tienda Kindle,1,Hasta que entres en razón 2,4.8,12,2.99
28/10/2020,Tienda Kindle,2,Mujeres errantes (Novela),4.3,516,6.64
28/10/2020,Tienda Kindle,3,Rey blanco,,,4.74
28/10/2020,Tienda Kindle,4,Entrena tu cerebro para adelgazar (Psicología y salud),3.3,35,8.54
28/10/2020,Tienda Kindle,5,El caso Hartung,4.5,287,7.59
28/10/2020,Tienda Kindle,6,El Asesinato de Sócrates: Finalista Premio Planeta 2016,4.3,743,3.99
28/10/2020,Tienda Kindle,7,LA ÚLTIMA CRIPTA: La novela Nº1 en Amazon España (Las aventuras de Ulises Vidal),4.0,1904,3.99
28/10/2020,Tienda Kindle,8,Multimillonario Encubierto ~ Hudson: La Obsesión del Multimillonario,5.0,2,3.43
28/10/2020,Tienda Kindle,9,En la sangre,3.6,44,4.30
28/10/2020,Tienda Kindle,10,El retiro,4.1,269,2.14
28/10/2020,Tienda Kindle,11,Mr Lyon,4.3,339,2.99
28/10/2020,Tienda Kindle,12,Harry Potter y la piedra filosofal,4.7,2325,8.99
28/10/2020,Tienda Kindle,13,Deja de ser tú (Crecimiento personal),4.6,842,5.22
28/10/2020,Tienda Kindle,14,Stone: Rey de las Highlands,4.0,13,2.99
28/10/2020,Tienda Kindle,15,Hasta que entres en razón,4.0,98,2.99
28/10/2020,Tienda Kindle,16,Línea de fuego,4.4,420,10.44
